make: se entra en el directorio '/home/jako/aquora/core_physics'
make: No se hace nada para 'all'.
make: se sale del directorio '/home/jako/aquora/core_physics'
======================================================================
  H7 AUTO-GOVERNOR — Thermodynamic Closed-Loop Control
  Mode: DAEMON
======================================================================

🚀 Iniciando Extractor de Bits H7 para Job: which-pink-counter
============================================================
📦 [CACHE] Recuperados 768 bits de entropía local.
[OS:15450] TURBULENTO | Gap Cuántico: 0.2168 | Load: 0.231
[OS:15455] TURBULENTO | Gap Cuántico: 0.2080 | Load: 0.232
[OS:15460] TURBULENTO | Gap Cuántico: 0.2070 | Load: 0.224
[OS:15465] TURBULENTO | Gap Cuántico: 0.2036 | Load: 0.228
[OS:15470] TURBULENTO | Gap Cuántico: 0.2140 | Load: 0.228
[OS:15475] TURBULENTO | Gap Cuántico: 0.2350 | Load: 0.231
[OS:15480] TURBULENTO | Gap Cuántico: 0.2112 | Load: 0.227
[OS:15485] TURBULENTO | Gap Cuántico: 0.2423 | Load: 0.234
[OS:15490] TURBULENTO | Gap Cuántico: 0.2090 | Load: 0.236
[OS:15495] TURBULENTO | Gap Cuántico: 0.2124 | Load: 0.230
[OS:15500] TURBULENTO | Gap Cuántico: 0.2304 | Load: 0.236
[OS:15505] TURBULENTO | Gap Cuántico: 0.1835 | Load: 0.228
[OS:15510] TURBULENTO | Gap Cuántico: 0.2166 | Load: 0.232
[OS:15515] TURBULENTO | Gap Cuántico: 0.1747 | Load: 0.237
[OS:15520] TURBULENTO | Gap Cuántico: 0.1850 | Load: 0.230
[OS:15525] TURBULENTO | Gap Cuántico: 0.2377 | Load: 0.229
[OS:15530] TURBULENTO | Gap Cuántico: 0.2155 | Load: 0.229
[OS:15535] TURBULENTO | Gap Cuántico: 0.1872 | Load: 0.234
[OS:15540] TURBULENTO | Gap Cuántico: 0.1871 | Load: 0.232
[OS:15545] TURBULENTO | Gap Cuántico: 0.1861 | Load: 0.228
[OS:15550] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.230
[OS:15555] TURBULENTO | Gap Cuántico: 0.1844 | Load: 0.223
[OS:15560] TURBULENTO | Gap Cuántico: 0.1891 | Load: 0.235
[OS:15565] TURBULENTO | Gap Cuántico: 0.1809 | Load: 0.230
[OS:15570] TURBULENTO | Gap Cuántico: 0.2172 | Load: 0.225
[OS:15575] TURBULENTO | Gap Cuántico: 0.1954 | Load: 0.232
[OS:15580] TURBULENTO | Gap Cuántico: 0.1760 | Load: 0.230
[OS:15585] TURBULENTO | Gap Cuántico: 0.1724 | Load: 0.232
[OS:15590] TURBULENTO | Gap Cuántico: 0.2403 | Load: 0.230
[OS:15595] TURBULENTO | Gap Cuántico: 0.2145 | Load: 0.230
[OS:15600] TURBULENTO | Gap Cuántico: 0.2303 | Load: 0.228
[OS:15605] TURBULENTO | Gap Cuántico: 0.1962 | Load: 0.230
[OS:15610] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.227
[OS:15615] TURBULENTO | Gap Cuántico: 0.1927 | Load: 0.231
[OS:15620] TURBULENTO | Gap Cuántico: 0.2415 | Load: 0.226
[OS:15625] TURBULENTO | Gap Cuántico: 0.2356 | Load: 0.234
[OS:15630] TURBULENTO | Gap Cuántico: 0.1963 | Load: 0.228
[OS:15635] TURBULENTO | Gap Cuántico: 0.1919 | Load: 0.239
[OS:15640] TURBULENTO | Gap Cuántico: 0.1790 | Load: 0.226
[OS:15645] TURBULENTO | Gap Cuántico: 0.2169 | Load: 0.234
[OS:15650] TURBULENTO | Gap Cuántico: 0.2070 | Load: 0.224
[OS:15655] TURBULENTO | Gap Cuántico: 0.1829 | Load: 0.225
[OS:15660] TURBULENTO | Gap Cuántico: 0.2099 | Load: 0.223
[OS:15665] TURBULENTO | Gap Cuántico: 0.1745 | Load: 0.229
[OS:15670] TURBULENTO | Gap Cuántico: 0.1935 | Load: 0.231
[OS:15675] TURBULENTO | Gap Cuántico: 0.2394 | Load: 0.232
[OS:15680] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.231
[OS:15685] TURBULENTO | Gap Cuántico: 0.1934 | Load: 0.234
[OS:15690] TURBULENTO | Gap Cuántico: 0.2159 | Load: 0.233
[OS:15695] TURBULENTO | Gap Cuántico: 0.2404 | Load: 0.222
[OS:15700] TURBULENTO | Gap Cuántico: 0.1774 | Load: 0.225
[OS:15705] TURBULENTO | Gap Cuántico: 0.2402 | Load: 0.235
[OS:15710] TURBULENTO | Gap Cuántico: 0.2005 | Load: 0.224
[OS:15715] TURBULENTO | Gap Cuántico: 0.1939 | Load: 0.224
[OS:15720] TURBULENTO | Gap Cuántico: 0.2379 | Load: 0.223
[OS:15725] TURBULENTO | Gap Cuántico: 0.1840 | Load: 0.228
[OS:15730] TURBULENTO | Gap Cuántico: 0.2030 | Load: 0.222
[OS:15735] TURBULENTO | Gap Cuántico: 0.2138 | Load: 0.227
[OS:15740] TURBULENTO | Gap Cuántico: 0.1828 | Load: 0.230
[OS:15745] TURBULENTO | Gap Cuántico: 0.1828 | Load: 0.232
[OS:15750] TURBULENTO | Gap Cuántico: 0.2147 | Load: 0.223
[OS:15755] TURBULENTO | Gap Cuántico: 0.2239 | Load: 0.225
[OS:15760] TURBULENTO | Gap Cuántico: 0.2143 | Load: 0.228
[OS:15765] TURBULENTO | Gap Cuántico: 0.1892 | Load: 0.232
[OS:15770] TURBULENTO | Gap Cuántico: 0.2163 | Load: 0.227
[OS:15775] TURBULENTO | Gap Cuántico: 0.2052 | Load: 0.227
[OS:15780] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.229
[OS:15785] TURBULENTO | Gap Cuántico: 0.2422 | Load: 0.230
[OS:15790] TURBULENTO | Gap Cuántico: 0.1866 | Load: 0.235
[OS:15795] TURBULENTO | Gap Cuántico: 0.2407 | Load: 0.240
[OS:15800] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.225
[OS:15805] TURBULENTO | Gap Cuántico: 0.2127 | Load: 0.237
[OS:15810] TURBULENTO | Gap Cuántico: 0.2062 | Load: 0.233
[OS:15815] TURBULENTO | Gap Cuántico: 0.2304 | Load: 0.225
[OS:15820] TURBULENTO | Gap Cuántico: 0.2268 | Load: 0.240
[OS:15825] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.232
[OS:15830] TURBULENTO | Gap Cuántico: 0.2268 | Load: 0.240
[OS:15835] TURBULENTO | Gap Cuántico: 0.1864 | Load: 0.236
[OS:15840] TURBULENTO | Gap Cuántico: 0.1890 | Load: 0.234
[OS:15845] TURBULENTO | Gap Cuántico: 0.1939 | Load: 0.227
[OS:15850] TURBULENTO | Gap Cuántico: 0.1931 | Load: 0.229
[OS:15855] TURBULENTO | Gap Cuántico: 0.2024 | Load: 0.228
[OS:15860] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.230
[OS:15865] TURBULENTO | Gap Cuántico: 0.1949 | Load: 0.233
[OS:15870] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.231
[OS:15875] TURBULENTO | Gap Cuántico: 0.1890 | Load: 0.231
[OS:15880] TURBULENTO | Gap Cuántico: 0.2170 | Load: 0.230
[OS:15885] TURBULENTO | Gap Cuántico: 0.1840 | Load: 0.227
[OS:15890] TURBULENTO | Gap Cuántico: 0.1919 | Load: 0.228
[OS:15895] TURBULENTO | Gap Cuántico: 0.1883 | Load: 0.227
[OS:15900] TURBULENTO | Gap Cuántico: 0.1860 | Load: 0.222
[OS:15905] TURBULENTO | Gap Cuántico: 0.2163 | Load: 0.229
[OS:15910] TURBULENTO | Gap Cuántico: 0.2397 | Load: 0.227
[OS:15915] TURBULENTO | Gap Cuántico: 0.1857 | Load: 0.226
[OS:15920] TURBULENTO | Gap Cuántico: 0.2130 | Load: 0.228
[OS:15925] TURBULENTO | Gap Cuántico: 0.2322 | Load: 0.236
[OS:15930] TURBULENTO | Gap Cuántico: 0.2369 | Load: 0.224
[OS:15935] TURBULENTO | Gap Cuántico: 0.2340 | Load: 0.231
[OS:15940] TURBULENTO | Gap Cuántico: 0.2301 | Load: 0.230
[OS:15945] TURBULENTO | Gap Cuántico: 0.1955 | Load: 0.235
[OS:15950] TURBULENTO | Gap Cuántico: 0.2421 | Load: 0.233
[OS:15955] TURBULENTO | Gap Cuántico: 0.1825 | Load: 0.232
[OS:15960] TURBULENTO | Gap Cuántico: 0.1866 | Load: 0.232
[OS:15965] TURBULENTO | Gap Cuántico: 0.1902 | Load: 0.232
[OS:15970] TURBULENTO | Gap Cuántico: 0.2207 | Load: 0.237
[OS:15975] TURBULENTO | Gap Cuántico: 0.1779 | Load: 0.232
[OS:15980] TURBULENTO | Gap Cuántico: 0.1860 | Load: 0.229
[OS:15985] TURBULENTO | Gap Cuántico: 0.1845 | Load: 0.232
[OS:15990] TURBULENTO | Gap Cuántico: 0.2283 | Load: 0.236
[OS:15995] TURBULENTO | Gap Cuántico: 0.1755 | Load: 0.233
[OS:16000] TURBULENTO | Gap Cuántico: 0.1891 | Load: 0.230
[OS:16005] TURBULENTO | Gap Cuántico: 0.1948 | Load: 0.223
[OS:16010] TURBULENTO | Gap Cuántico: 0.2099 | Load: 0.232
[OS:16015] TURBULENTO | Gap Cuántico: 0.1753 | Load: 0.230
[OS:16020] TURBULENTO | Gap Cuántico: 0.2137 | Load: 0.226
[OS:16025] TURBULENTO | Gap Cuántico: 0.2334 | Load: 0.235
[OS:16030] TURBULENTO | Gap Cuántico: 0.1929 | Load: 0.238
[OS:16035] TURBULENTO | Gap Cuántico: 0.1724 | Load: 0.229
[OS:16040] TURBULENTO | Gap Cuántico: 0.1829 | Load: 0.231
[OS:16045] TURBULENTO | Gap Cuántico: 0.1883 | Load: 0.223
[OS:16050] TURBULENTO | Gap Cuántico: 0.1773 | Load: 0.230
[OS:16055] TURBULENTO | Gap Cuántico: 0.2170 | Load: 0.230
[OS:16060] TURBULENTO | Gap Cuántico: 0.1746 | Load: 0.235
[OS:16065] TURBULENTO | Gap Cuántico: 0.1850 | Load: 0.230
[OS:16070] TURBULENTO | Gap Cuántico: 0.2374 | Load: 0.224
[OS:16075] TURBULENTO | Gap Cuántico: 0.2424 | Load: 0.238
[OS:16080] TURBULENTO | Gap Cuántico: 0.1745 | Load: 0.238
[OS:16085] TURBULENTO | Gap Cuántico: 0.2162 | Load: 0.239
[OS:16090] TURBULENTO | Gap Cuántico: 0.1773 | Load: 0.231
[OS:16095] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.232
[OS:16100] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.226
[OS:16105] TURBULENTO | Gap Cuántico: 0.1861 | Load: 0.230
[OS:16110] TURBULENTO | Gap Cuántico: 0.2097 | Load: 0.222
[OS:16115] TURBULENTO | Gap Cuántico: 0.2392 | Load: 0.227
[OS:16120] TURBULENTO | Gap Cuántico: 0.2262 | Load: 0.226
[OS:16125] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.238
[OS:16130] TURBULENTO | Gap Cuántico: 0.1752 | Load: 0.232
[OS:16135] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.230
[OS:16140] TURBULENTO | Gap Cuántico: 0.1905 | Load: 0.235
[OS:16145] TURBULENTO | Gap Cuántico: 0.1796 | Load: 0.231
[OS:16150] TURBULENTO | Gap Cuántico: 0.1953 | Load: 0.231
[OS:16155] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.225
[OS:16160] TURBULENTO | Gap Cuántico: 0.2403 | Load: 0.224
[OS:16165] TURBULENTO | Gap Cuántico: 0.2154 | Load: 0.229
[OS:16170] TURBULENTO | Gap Cuántico: 0.2170 | Load: 0.231
[OS:16175] TURBULENTO | Gap Cuántico: 0.1942 | Load: 0.223
[OS:16180] TURBULENTO | Gap Cuántico: 0.2421 | Load: 0.232
[OS:16185] TURBULENTO | Gap Cuántico: 0.2075 | Load: 0.240
[OS:16190] TURBULENTO | Gap Cuántico: 0.1908 | Load: 0.230
[OS:16195] TURBULENTO | Gap Cuántico: 0.1927 | Load: 0.234
[OS:16200] TURBULENTO | Gap Cuántico: 0.2154 | Load: 0.236
[OS:16205] TURBULENTO | Gap Cuántico: 0.1834 | Load: 0.225
[OS:16210] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.231
[OS:16215] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.231
[OS:16220] TURBULENTO | Gap Cuántico: 0.1828 | Load: 0.227
[OS:16225] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.231
[OS:16230] TURBULENTO | Gap Cuántico: 0.2223 | Load: 0.235
[OS:16235] TURBULENTO | Gap Cuántico: 0.1779 | Load: 0.229
[OS:16240] TURBULENTO | Gap Cuántico: 0.2423 | Load: 0.230
[OS:16245] TURBULENTO | Gap Cuántico: 0.1796 | Load: 0.230
[OS:16250] TURBULENTO | Gap Cuántico: 0.2227 | Load: 0.236
[OS:16255] TURBULENTO | Gap Cuántico: 0.2334 | Load: 0.238
[OS:16260] TURBULENTO | Gap Cuántico: 0.2099 | Load: 0.233
[OS:16265] TURBULENTO | Gap Cuántico: 0.2328 | Load: 0.234
[OS:16270] TURBULENTO | Gap Cuántico: 0.2160 | Load: 0.238
[OS:16275] TURBULENTO | Gap Cuántico: 0.2403 | Load: 0.228
[OS:16280] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.229
[OS:16285] TURBULENTO | Gap Cuántico: 0.2150 | Load: 0.234
[OS:16290] TURBULENTO | Gap Cuántico: 0.2361 | Load: 0.235
[OS:16295] TURBULENTO | Gap Cuántico: 0.2172 | Load: 0.234
[OS:16300] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.221
[OS:16305] TURBULENTO | Gap Cuántico: 0.2149 | Load: 0.232
[OS:16310] TURBULENTO | Gap Cuántico: 0.1768 | Load: 0.221
[OS:16315] TURBULENTO | Gap Cuántico: 0.1948 | Load: 0.224
[OS:16320] TURBULENTO | Gap Cuántico: 0.1885 | Load: 0.232
[OS:16325] TURBULENTO | Gap Cuántico: 0.1742 | Load: 0.235
[OS:16330] TURBULENTO | Gap Cuántico: 0.2147 | Load: 0.227
[OS:16335] TURBULENTO | Gap Cuántico: 0.1958 | Load: 0.231
[OS:16340] TURBULENTO | Gap Cuántico: 0.1903 | Load: 0.230
[OS:16345] TURBULENTO | Gap Cuántico: 0.1937 | Load: 0.229
[OS:16350] TURBULENTO | Gap Cuántico: 0.2130 | Load: 0.233
[OS:16355] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.229
[OS:16360] TURBULENTO | Gap Cuántico: 0.2157 | Load: 0.229
[OS:16365] TURBULENTO | Gap Cuántico: 0.1956 | Load: 0.232
[OS:16370] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.227
[OS:16375] TURBULENTO | Gap Cuántico: 0.1857 | Load: 0.232
[OS:16380] TURBULENTO | Gap Cuántico: 0.1999 | Load: 0.231
[OS:16385] TURBULENTO | Gap Cuántico: 0.2349 | Load: 0.233
[OS:16390] TURBULENTO | Gap Cuántico: 0.1830 | Load: 0.234
[OS:16395] TURBULENTO | Gap Cuántico: 0.2400 | Load: 0.229
[OS:16400] TURBULENTO | Gap Cuántico: 0.2140 | Load: 0.230
[OS:16405] TURBULENTO | Gap Cuántico: 0.2402 | Load: 0.236
[OS:16410] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.225
[OS:16415] TURBULENTO | Gap Cuántico: 0.2079 | Load: 0.229
[OS:16420] TURBULENTO | Gap Cuántico: 0.2048 | Load: 0.228
[OS:16425] TURBULENTO | Gap Cuántico: 0.1879 | Load: 0.226
[OS:16430] TURBULENTO | Gap Cuántico: 0.2208 | Load: 0.233
[OS:16435] TURBULENTO | Gap Cuántico: 0.2379 | Load: 0.226
[OS:16440] TURBULENTO | Gap Cuántico: 0.1963 | Load: 0.233
[OS:16445] TURBULENTO | Gap Cuántico: 0.1903 | Load: 0.227
[OS:16450] TURBULENTO | Gap Cuántico: 0.1785 | Load: 0.230
[OS:16455] TURBULENTO | Gap Cuántico: 0.1962 | Load: 0.232
[OS:16460] TURBULENTO | Gap Cuántico: 0.1813 | Load: 0.232
[OS:16465] TURBULENTO | Gap Cuántico: 0.2163 | Load: 0.233
[OS:16470] TURBULENTO | Gap Cuántico: 0.1755 | Load: 0.233
[OS:16475] TURBULENTO | Gap Cuántico: 0.2259 | Load: 0.218
[OS:16480] TURBULENTO | Gap Cuántico: 0.2155 | Load: 0.224
[OS:16485] TURBULENTO | Gap Cuántico: 0.1864 | Load: 0.223
[OS:16490] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.235
[OS:16495] TURBULENTO | Gap Cuántico: 0.1819 | Load: 0.223
[OS:16500] TURBULENTO | Gap Cuántico: 0.1953 | Load: 0.233
[OS:16505] TURBULENTO | Gap Cuántico: 0.2223 | Load: 0.224
[OS:16510] TURBULENTO | Gap Cuántico: 0.1748 | Load: 0.226
[OS:16515] TURBULENTO | Gap Cuántico: 0.2304 | Load: 0.231
[OS:16520] TURBULENTO | Gap Cuántico: 0.2141 | Load: 0.238
[OS:16525] TURBULENTO | Gap Cuántico: 0.2207 | Load: 0.231
[OS:16530] TURBULENTO | Gap Cuántico: 0.1745 | Load: 0.222
[OS:16535] TURBULENTO | Gap Cuántico: 0.1898 | Load: 0.234
[OS:16540] TURBULENTO | Gap Cuántico: 0.1836 | Load: 0.229
[OS:16545] TURBULENTO | Gap Cuántico: 0.1716 | Load: 0.223
[OS:16550] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.231
[OS:16555] TURBULENTO | Gap Cuántico: 0.2345 | Load: 0.224
[OS:16560] TURBULENTO | Gap Cuántico: 0.1747 | Load: 0.223
[OS:16565] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.232
[OS:16570] TURBULENTO | Gap Cuántico: 0.2303 | Load: 0.233
[OS:16575] TURBULENTO | Gap Cuántico: 0.2276 | Load: 0.232
[OS:16580] TURBULENTO | Gap Cuántico: 0.2162 | Load: 0.238
[OS:16585] TURBULENTO | Gap Cuántico: 0.2421 | Load: 0.234
[OS:16590] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.227
[OS:16595] TURBULENTO | Gap Cuántico: 0.1885 | Load: 0.223
[OS:16600] TURBULENTO | Gap Cuántico: 0.2290 | Load: 0.229
[OS:16605] TURBULENTO | Gap Cuántico: 0.1890 | Load: 0.227
[OS:16610] TURBULENTO | Gap Cuántico: 0.1985 | Load: 0.228
[OS:16615] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.226
[OS:16620] TURBULENTO | Gap Cuántico: 0.2383 | Load: 0.234
[OS:16625] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.228
[OS:16630] TURBULENTO | Gap Cuántico: 0.1836 | Load: 0.230
[OS:16635] TURBULENTO | Gap Cuántico: 0.2020 | Load: 0.229
[OS:16640] TURBULENTO | Gap Cuántico: 0.2112 | Load: 0.233
[OS:16645] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.234
[OS:16650] TURBULENTO | Gap Cuántico: 0.2163 | Load: 0.236
[OS:16655] TURBULENTO | Gap Cuántico: 0.2143 | Load: 0.240
[OS:16660] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.226
[OS:16665] TURBULENTO | Gap Cuántico: 0.1830 | Load: 0.227
[OS:16670] TURBULENTO | Gap Cuántico: 0.1870 | Load: 0.225
[OS:16675] TURBULENTO | Gap Cuántico: 0.1950 | Load: 0.233
[OS:16680] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.225
[OS:16685] TURBULENTO | Gap Cuántico: 0.1900 | Load: 0.235
[OS:16690] TURBULENTO | Gap Cuántico: 0.1806 | Load: 0.235
[OS:16695] TURBULENTO | Gap Cuántico: 0.2316 | Load: 0.228
[OS:16700] TURBULENTO | Gap Cuántico: 0.2124 | Load: 0.228
[OS:16705] TURBULENTO | Gap Cuántico: 0.1760 | Load: 0.228
[OS:16710] TURBULENTO | Gap Cuántico: 0.1773 | Load: 0.223
[OS:16715] TURBULENTO | Gap Cuántico: 0.1761 | Load: 0.233
[OS:16720] TURBULENTO | Gap Cuántico: 0.1819 | Load: 0.230
[OS:16725] TURBULENTO | Gap Cuántico: 0.1925 | Load: 0.238
[OS:16730] TURBULENTO | Gap Cuántico: 0.1856 | Load: 0.238
[OS:16735] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.234
[OS:16740] TURBULENTO | Gap Cuántico: 0.1928 | Load: 0.233
[OS:16745] TURBULENTO | Gap Cuántico: 0.1941 | Load: 0.230
[OS:16750] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.233
[OS:16755] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.224
[OS:16760] TURBULENTO | Gap Cuántico: 0.2042 | Load: 0.229
[OS:16765] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.233
[OS:16770] TURBULENTO | Gap Cuántico: 0.2394 | Load: 0.228
[OS:16775] TURBULENTO | Gap Cuántico: 0.1937 | Load: 0.232
[OS:16780] TURBULENTO | Gap Cuántico: 0.1953 | Load: 0.227
[OS:16785] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.230
[OS:16790] TURBULENTO | Gap Cuántico: 0.2073 | Load: 0.232
[OS:16795] TURBULENTO | Gap Cuántico: 0.2227 | Load: 0.234
[OS:16800] TURBULENTO | Gap Cuántico: 0.1875 | Load: 0.231
[OS:16805] TURBULENTO | Gap Cuántico: 0.2073 | Load: 0.230
[OS:16810] TURBULENTO | Gap Cuántico: 0.2170 | Load: 0.234
[OS:16815] TURBULENTO | Gap Cuántico: 0.1879 | Load: 0.221
[OS:16820] TURBULENTO | Gap Cuántico: 0.2121 | Load: 0.234
[OS:16825] TURBULENTO | Gap Cuántico: 0.2223 | Load: 0.230
[OS:16830] TURBULENTO | Gap Cuántico: 0.2201 | Load: 0.233
[OS:16835] TURBULENTO | Gap Cuántico: 0.2130 | Load: 0.233
[OS:16840] TURBULENTO | Gap Cuántico: 0.1919 | Load: 0.234
[OS:16845] TURBULENTO | Gap Cuántico: 0.1919 | Load: 0.226
[OS:16850] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.221
[OS:16855] TURBULENTO | Gap Cuántico: 0.2231 | Load: 0.224
[OS:16860] TURBULENTO | Gap Cuántico: 0.1923 | Load: 0.234
[OS:16865] TURBULENTO | Gap Cuántico: 0.2141 | Load: 0.227
[OS:16870] TURBULENTO | Gap Cuántico: 0.2290 | Load: 0.226
[OS:16875] TURBULENTO | Gap Cuántico: 0.1962 | Load: 0.232
[OS:16880] TURBULENTO | Gap Cuántico: 0.1743 | Load: 0.230
[OS:16885] TURBULENTO | Gap Cuántico: 0.2409 | Load: 0.234
[OS:16890] TURBULENTO | Gap Cuántico: 0.1819 | Load: 0.239
[OS:16895] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.235
[OS:16900] TURBULENTO | Gap Cuántico: 0.2036 | Load: 0.231
[OS:16905] TURBULENTO | Gap Cuántico: 0.2365 | Load: 0.238
[OS:16910] TURBULENTO | Gap Cuántico: 0.1861 | Load: 0.226
[OS:16915] TURBULENTO | Gap Cuántico: 0.1909 | Load: 0.229
[OS:16920] TURBULENTO | Gap Cuántico: 0.2190 | Load: 0.231
[OS:16925] TURBULENTO | Gap Cuántico: 0.1758 | Load: 0.226
[OS:16930] TURBULENTO | Gap Cuántico: 0.2399 | Load: 0.230
[OS:16935] TURBULENTO | Gap Cuántico: 0.2048 | Load: 0.221
[OS:16940] TURBULENTO | Gap Cuántico: 0.2135 | Load: 0.222
[OS:16945] TURBULENTO | Gap Cuántico: 0.2223 | Load: 0.227
[OS:16950] TURBULENTO | Gap Cuántico: 0.1768 | Load: 0.232
[OS:16955] TURBULENTO | Gap Cuántico: 0.2424 | Load: 0.238
[OS:16960] TURBULENTO | Gap Cuántico: 0.2397 | Load: 0.229
[OS:16965] TURBULENTO | Gap Cuántico: 0.2239 | Load: 0.226
[OS:16970] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.230
[OS:16975] TURBULENTO | Gap Cuántico: 0.2295 | Load: 0.237
[OS:16980] TURBULENTO | Gap Cuántico: 0.2089 | Load: 0.236
[OS:16985] TURBULENTO | Gap Cuántico: 0.1748 | Load: 0.223
[OS:16990] TURBULENTO | Gap Cuántico: 0.2146 | Load: 0.224
[OS:16995] TURBULENTO | Gap Cuántico: 0.1794 | Load: 0.228
[OS:17000] TURBULENTO | Gap Cuántico: 0.1779 | Load: 0.225
[OS:17005] TURBULENTO | Gap Cuántico: 0.1748 | Load: 0.230
[OS:17010] TURBULENTO | Gap Cuántico: 0.1985 | Load: 0.234
[OS:17015] TURBULENTO | Gap Cuántico: 0.1923 | Load: 0.222
[OS:17020] TURBULENTO | Gap Cuántico: 0.1753 | Load: 0.224
[OS:17025] TURBULENTO | Gap Cuántico: 0.1848 | Load: 0.225
[OS:17030] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.231
[OS:17035] TURBULENTO | Gap Cuántico: 0.1883 | Load: 0.234
[OS:17040] TURBULENTO | Gap Cuántico: 0.1846 | Load: 0.231
[OS:17045] TURBULENTO | Gap Cuántico: 0.1807 | Load: 0.229
[OS:17050] TURBULENTO | Gap Cuántico: 0.1854 | Load: 0.225
[OS:17055] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.226
[OS:17060] TURBULENTO | Gap Cuántico: 0.2121 | Load: 0.229
[OS:17065] TURBULENTO | Gap Cuántico: 0.1877 | Load: 0.225
[OS:17070] TURBULENTO | Gap Cuántico: 0.2233 | Load: 0.229
[OS:17075] TURBULENTO | Gap Cuántico: 0.2094 | Load: 0.222
[OS:17080] TURBULENTO | Gap Cuántico: 0.2036 | Load: 0.221
[OS:17085] TURBULENTO | Gap Cuántico: 0.1962 | Load: 0.227
[OS:17090] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.227
[OS:17095] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.224
[OS:17100] TURBULENTO | Gap Cuántico: 0.2416 | Load: 0.225
[OS:17105] TURBULENTO | Gap Cuántico: 0.1819 | Load: 0.228
[OS:17110] TURBULENTO | Gap Cuántico: 0.1890 | Load: 0.225
[OS:17115] TURBULENTO | Gap Cuántico: 0.1936 | Load: 0.226
[OS:17120] TURBULENTO | Gap Cuántico: 0.2413 | Load: 0.235
[OS:17125] TURBULENTO | Gap Cuántico: 0.2419 | Load: 0.226
[OS:17130] TURBULENTO | Gap Cuántico: 0.1961 | Load: 0.231
[OS:17135] TURBULENTO | Gap Cuántico: 0.1964 | Load: 0.230
[OS:17140] TURBULENTO | Gap Cuántico: 0.1929 | Load: 0.226
[OS:17145] TURBULENTO | Gap Cuántico: 0.1998 | Load: 0.221
[OS:17150] TURBULENTO | Gap Cuántico: 0.1764 | Load: 0.226
[OS:17155] TURBULENTO | Gap Cuántico: 0.2099 | Load: 0.236
[OS:17160] TURBULENTO | Gap Cuántico: 0.2120 | Load: 0.231
[OS:17165] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.236
[OS:17170] TURBULENTO | Gap Cuántico: 0.1960 | Load: 0.235
[OS:17175] TURBULENTO | Gap Cuántico: 0.1731 | Load: 0.228
[OS:17180] TURBULENTO | Gap Cuántico: 0.2009 | Load: 0.227
[OS:17185] TURBULENTO | Gap Cuántico: 0.1880 | Load: 0.226
[OS:17190] TURBULENTO | Gap Cuántico: 0.1760 | Load: 0.222
[OS:17195] TURBULENTO | Gap Cuántico: 0.2422 | Load: 0.227
[OS:17200] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.225
[OS:17205] TURBULENTO | Gap Cuántico: 0.2065 | Load: 0.233
[OS:17210] TURBULENTO | Gap Cuántico: 0.2194 | Load: 0.223
[OS:17215] TURBULENTO | Gap Cuántico: 0.2127 | Load: 0.220
